"","lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"26","car_attitude","=~","Q15_8",0.548611736873964,0.0278987660627024,19.6643728127961,0,0.493931160177959,0.603292313569969
"27","escooter_attitude","=~","Q28_1",0.719794060896929,0.0195407288261441,36.8355790257882,0,0.681494936166023,0.758093185627835
"28","escooter_attitude","=~","Q28_2",0.604044307165263,0.0238246081676428,25.3537981785422,0,0.557348933210905,0.650739681119622
"29","escooter_attitude","=~","Q28_3_r",0.448823799035761,0.0287223328321521,15.6263003307775,0,0.39252906113277,0.505118536938751
"30","escooter_attitude","=~","Q28_4",0.452601324939515,0.0286185260362465,15.8149767869344,0,0.39651004461785,0.50869260526118
"31","escooter_attitude","=~","Q28_8",0.61539048160979,0.0234209686295681,26.27519345348,0,0.569486226612794,0.661294736606786
"32","escooter_attitude","=~","Q28_9",0.474346926274491,0.0280052050233671,16.9378130200691,0,0.419457733049031,0.529236119499951
"33","escooter_attitude","=~","Q28_10",0.752471538158163,0.0183173215299958,41.0797799736137,0,0.716570247666131,0.788372828650195
"34","escooter_attitude","=~","Q28_11",0.596306394883067,0.0240968535018135,24.7462348077183,0,0.549077429878775,0.64353535988736
"35","Q35_1","~","comf_saf",0.00851565636693883,0.0390305027484917,0.218179520305255,0.827289241149165,-0.0679827233185964,0.085014036052474
"36","Q35_1","~","ex_env",-0.00592593361589821,0.0468511501272514,-0.126484271993386,0.899348598186049,-0.0977525004995901,0.0859006332677937
"37","Q35_1","~","car_attitude",0.23655210953362,0.0324053244256449,7.29979143015208,2.88213897192691e-13,0.17303884075202,0.30006537831522
"38","Q35_1","~","MAX_attitude",-0.0613908044570929,0.0300721998105101,-2.04144707882784,0.0412064090057718,-0.120331233021585,-0.00245037589260091
"39","Q35_1","~","bike_attitude",-0.0192734596201629,0.0361571385159846,-0.533047149503891,0.594000942378305,-0.0901401488955187,0.0515932296551929
"40","Q35_1","~","escooter_attitude",0.00231206884491543,0.0311813109292767,0.0741491866765802,0.940891677640596,-0.0588021775672121,0.0634263152570429
"41","Q35_1","~","RECODED_Q63_am_ind_ala",-0.00120329446793399,0.0255237498077847,-0.0471441099758384,0.962398371723496,-0.0512289248416031,0.0488223359057352
"42","Q35_1","~","RECODED_Q63_asian",0.0757491938628379,0.0275708780149626,2.74743495008498,0.00600634222471519,0.021711265931364,0.129787121794312
"43","Q35_1","~","RECODED_Q63_black",0.00979584763912175,0.0258504595900456,0.378942881266757,0.704730280074656,-0.0408701221411757,0.0604618174194192
"44","Q35_1","~","RECODED_Q63_hisp_lat",0.0224155766875538,0.0271247240825198,0.826389113465645,0.408583396972772,-0.0307479056047713,0.0755790589798788
"45","Q35_1","~","RECODED_Q63_more_than_one_race",0.035229075585455,0.0266303509971959,1.32289189838934,0.185871329923465,-0.0169654532647092,0.0874236044356192
"46","Q35_1","~","RECODED_Q63_nat_haw_pac",-0.040800751036342,0.0258202044226093,-1.5801869872345,0.114064050928903,-0.0914074217781181,0.00980591970543405
"47","Q35_1","~","RECODED_Q63_other",-0.0589590612237332,0.0259693375843198,-2.27033365915858,0.023187346300287,-0.109858027591362,-0.00806009485610399
"48","Q35_1","~","Q65_female",-0.00896383262366417,0.0271961787037326,-0.329598974963123,0.741702997222174,-0.0622673634000952,0.0443396981527668
"49","Q35_1","~","Q65_nonbinary",0.0305803569647276,0.0270885920128545,1.12890167751119,0.258939313057233,-0.0225123077723665,0.0836730217018217
"50","Q35_1","~","Q65_other",0.046854025361984,0.0266177893660073,1.76025231538648,0.0783650353122127,-0.00531588314346362,0.0990239338674316
