"","lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"41","Q35_4","~","RECODED_Q63_am_ind_ala",-0.0124119809225754,0.0296633263614135,-0.418428492184245,0.675633858464538,-0.0705510322526034,0.0457270704074526
"42","Q35_4","~","RECODED_Q63_asian",0.00636325591436366,0.0306722168639283,0.207459928396864,0.835650684363165,-0.0537531844649378,0.0664796962936652
"43","Q35_4","~","RECODED_Q63_black",0.0390040670085948,0.0290754618835396,1.34147712475983,0.179765591865203,-0.01798279111701,0.0959909251341995
"44","Q35_4","~","RECODED_Q63_hisp_lat",0.0393085679285322,0.0305031615369578,1.28867192605284,0.197512166425449,-0.0204765300985125,0.0990936659555768
"45","Q35_4","~","RECODED_Q63_more_than_one_race",0.0662767140454667,0.0298565777063655,2.2198362684862,0.0264298839797212,0.00775889703936887,0.124794531051565
"46","Q35_4","~","RECODED_Q63_nat_haw_pac",0.0232527641524694,0.029169819616354,0.797151455109883,0.425363075638959,-0.0339190317311144,0.0804245600360531
"47","Q35_4","~","RECODED_Q63_other",0.033088188506101,0.0292618506678575,1.13076199047269,0.258155281938283,-0.0242639849238889,0.090440361936091
"48","Q35_4","~","Q65_female",0.0302889116492852,0.0307532909507561,0.984899850158654,0.324673266994716,-0.0299864310202783,0.0905642543188486
"49","Q35_4","~","Q65_nonbinary",-0.0364659192871771,0.0308900111715247,-1.18050845254444,0.237798050653731,-0.0970092286654055,0.0240773900910513
"50","Q35_4","~","Q65_other",-0.0228337624668573,0.0300764944963367,-0.759189621305051,0.447739133681005,-0.0817826084608945,0.0361150835271798
"51","Q35_4","~","Q68_inc_2",-0.0406363053779937,0.0327372759718664,-1.24128548181332,0.214500306002745,-0.1048001872348,0.0235275764788129
"52","Q35_4","~","Q68_inc_3",-0.00900058901590859,0.0340216972475267,-0.26455437982486,0.791352767796254,-0.0756818903139865,0.0576807122821693
"53","Q35_4","~","Q68_inc_4",-0.041735118954928,0.0330498299651599,-1.26279375715167,0.206663308858262,-0.106511595381814,0.0230413574719579
"54","Q35_4","~","Q68_inc_5",-0.00791319000921134,0.030586478445188,-0.258715302037534,0.795854912122539,-0.0678615861756905,0.0520352061572679
"55","Q35_4","~","Q68_inc_6",0.00622919394464379,0.0325746220322976,0.191228433547673,0.848346627903712,-0.0576158920486645,0.0700742799379521
"56","Q35_4","~","Q11",-0.0351796335461857,0.0311111439081932,-1.13077274336162,0.258150754910142,-0.0961563551240871,0.0257970880317156
"57","Q35_4","~","Q64",-0.0681739946027395,0.0380440955984686,-1.79197306521025,0.0731372806747415,-0.142739051800137,0.00639106259465785
"58","Q35_4","~","Q66",-0.00516758933334554,0.0362074539881349,-0.142721698549668,0.886509979186492,-0.076132895121981,0.0657977164552899
"59","Q35_4","~","Q67",0.0172638229845026,0.0334615859772624,0.515929609440319,0.605903573037916,-0.0483196803965222,0.0828473263655275
"60","Q35_4","~","Q69",-0.00822700931671861,0.0307284502685108,-0.267732646613464,0.788905118520594,-0.06845366514373,0.0519996465102928
"61","Q35_4","~","Q70",0.0257612526106607,0.0316376921909928,0.814258273174391,0.415497008512688,-0.0362474846376492,0.0877699898589707
"62","Q35_4","~","Q5",0.0067284271836752,0.0359375987581739,0.187225285388464,0.851484000487048,-0.063707972073197,0.0771648264405474
"63","Q35_4","~","Q7_4",-0.00802454912051585,0.0376340231857581,-0.213225917434004,0.831150753879059,-0.0817858791579471,0.0657367809169154
"64","Q35_4","~","RECODED_Q6_activetransport",-0.225087540745613,0.0465949065042374,-4.83073274812009,1.3603149364716e-06,-0.31641187935693,-0.133763202134297
"65","Q35_4","~","RECODED_Q6_other",-0.0673303009962611,0.0311281465433071,-2.16300385577367,0.0305408830570133,-0.128340347126628,-0.00632025486589421
"66","Q35_4","~","RECODED_Q6_publictransit",-0.208672810570254,0.0391813783954238,-5.32581596452018,1.00500848088103e-07,-0.285466901089921,-0.131878720050588
