"","lhs","op","rhs","est.std","se","z","pvalue","ci.lower","ci.upper"
"63","Q35_3","~","Q7_4",-0.144508827653512,0.0285140674140318,-5.06798365716139,4.02051915093793e-07,-0.200395372837761,-0.088622282469262
"64","Q35_3","~","RECODED_Q6_activetransport",0.0521576519128835,0.0354625569346561,1.47078091433142,0.141350375543355,-0.0173476824787436,0.121662986304511
"65","Q35_3","~","RECODED_Q6_other",0.00115091865612985,0.0249817211742625,0.0460704307802295,0.963254113793374,-0.0478123551172462,0.0501141924295059
"66","Q35_3","~","RECODED_Q6_publictransit",-0.0114856124921466,0.0342217225654551,-0.335623447071619,0.737154840421022,-0.0785589562093602,0.0555877312250669
"67","Q35_3","~","Q13",-0.0457747398927491,0.0286342448205908,-1.59860126151581,0.109909229258404,-0.10189682846561,0.0103473486801115
"68","Q35_3","~","Q17",-0.032985166060346,0.0245148737808262,-1.34551645483668,0.178458511085485,-0.0810334357563106,0.0150631036356186
"69","Q35_3","~","Q23",0.271468442019479,0.0224171704596076,12.109844215559,0,0.227531595283352,0.315405288755605
"70","Q35_3","~","Q30",-0.0232495650876669,0.0282689265355001,-0.822442446071311,0.410825130080801,-0.0786556429788558,0.032156512803522
"71","Q34_3","~1","",2.90812679088436,0.0617778019647462,47.0739763862737,0,2.78704452398941,3.02920905777931
"72","Q8_8","~~","Q8_8",0.80695668084288,0.0216656449330405,37.2459109034994,0,0.764492797072288,0.849420564613472
"73","Q8_9","~~","Q8_9",0.691344136006136,0.0241466976670103,28.6310014536962,0,0.644017478233218,0.738670793779053
"74","Q8_10","~~","Q8_10",0.421189903793721,0.023993480457084,17.5543479215983,0,0.374163546234071,0.468216261353372
"75","Q8_11","~~","Q8_11",0.355201495110582,0.0235616551266312,15.0754050681739,0,0.309021499646232,0.401381490574933
"76","Q8_12","~~","Q8_12",0.734689929576893,0.0235054860159947,31.2561045994522,0,0.688620023546433,0.780759835607352
"77","Q8_15","~~","Q8_15",0.72440986861247,0.0236848013907123,30.5854314191775,0,0.67798851090569,0.77083122631925
"78","Q8_1","~~","Q8_1",0.379118633427297,0.0307053256980354,12.3469992520403,0,0.318937300925575,0.439299965929019
"79","Q8_2","~~","Q8_2",0.549281869079822,0.0283341781258512,19.385840896464,0,0.493747900421611,0.604815837738033
"80","Q8_3","~~","Q8_3",0.755202456937133,0.0245810879816764,30.7229060609558,0,0.707024409792237,0.803380504082029
"81","Q8_13","~~","Q8_13",0.793243637317953,0.0233827280526095,33.9243408867097,0,0.747414332474544,0.839072942161362
"82","Q34_1","~~","Q34_1",0.488889641120827,0.0219690348536605,22.2535784743119,0,0.445831124032547,0.531948158209107
"83","Q34_2","~~","Q34_2",0.2355976123172,0.0176249619692092,13.3672692587246,0,0.201053321628662,0.270141903005738
"84","Q34_3","~~","Q34_3",0.33929914413445,0.0194218131756495,17.4700034989449,0,0.301233089795712,0.377365198473189
"85","Q34_4","~~","Q34_4",0.452664974659483,0.0214220304245313,21.1308155991188,0,0.41067856655168,0.494651382767285
"86","Q21_1","~~","Q21_1",0.543204380296461,0.0246258866460976,22.0582669003124,0,0.494938529382743,0.591470231210178
"87","Q21_2","~~","Q21_2",0.686941977552968,0.0242673397970717,28.3072633134622,0,0.639378865550112,0.734505089555824
"88","Q21_3","~~","Q21_3",0.49054069391871,0.0243208469738158,20.1695563664717,0,0.442872709776521,0.538208678060899
"89","Q21_4","~~","Q21_4",0.765774850923959,0.0229166453573278,33.4156609304553,0,0.72085905137712,0.810690650470799
"90","Q21_8","~~","Q21_8",0.818062582862422,0.0213400861419885,38.3345492337453,0,0.776236782597142,0.859888383127702
"91","Q21_9","~~","Q21_9",0.591791941595912,0.0247361714720776,23.9241526225646,0,0.543309936395233,0.640273946796592
"92","Q21_10","~~","Q21_10",0.545529638718147,0.0246353494421777,22.1441810678828,0,0.49724524106492,0.593814036371374
"93","Q15_1","~~","Q15_1",0.665279880673188,0.0265343328091978,25.0724178918332,0,0.613273544013361,0.717286217333015
"94","Q15_2","~~","Q15_2",0.568139998547473,0.0275959246482994,20.5878225059759,0,0.514052980116725,0.622227016978221
"95","Q15_4","~~","Q15_4",0.595497257932302,0.0273583499908962,21.7665633391802,0,0.541875877273704,0.649118638590901
"96","Q15_6","~~","Q15_6",0.627723384227706,0.0270243008469963,23.2281082046005,0,0.574756727860218,0.680690040595194
"97","Q15_8","~~","Q15_8",0.680632904005823,0.0262945313655301,25.8849604331825,0,0.629096569539025,0.732169238472621
"98","Q28_1","~~","Q28_1",0.464762895285425,0.0235483598815017,19.7365293219643,0,0.418608958022694,0.510916832548156
"99","Q28_2","~~","Q28_2",0.628336499410468,0.0243323469792771,25.8230946626561,0,0.580645975671752,0.676027023149183
"100","Q28_3_r","~~","Q28_3_r",0.834690026623543,0.0205066180696841,40.7034462624291,0,0.794497793762244,0.874882259484842
"101","Q28_4","~~","Q28_4",0.823691014514944,0.0209379930197769,39.3395400283557,0,0.78265330228763,0.864728726742258
"102","Q28_8","~~","Q28_8",0.606226237275854,0.0243607987418435,24.8853185685806,0,0.558479949107212,0.653972525444496
"103","Q28_9","~~","Q28_9",0.777022398173675,0.022406707945293,34.6781151461791,0,0.733106057588793,0.820938738758557
"104","Q28_10","~~","Q28_10",0.471413960723176,0.0236150856618129,19.9624073981439,0,0.425129243334194,0.517698678112158
"105","Q28_11","~~","Q28_11",0.643073409324157,0.0242829099867159,26.4825512953742,0,0.595479780310366,0.690667038337948
"106","Q35_3","~~","Q35_3",0.701605589471048,0.0214931535654818,32.6432129809855,0,0.659479782568515,0.743731396373581
"107","comf_saf","~~","comf_saf",1,0,NA,NA,1,1
"108","ex_env","~~","ex_env",1,0,NA,NA,1,1
"109","MAX_attitude","~~","MAX_attitude",1,0,NA,NA,1,1
"110","bike_attitude","~~","bike_attitude",1,0,NA,NA,1,1
"111","car_attitude","~~","car_attitude",1,0,NA,NA,1,1
"112","escooter_attitude","~~","escooter_attitude",1,0,NA,NA,1,1
"113","comf_saf","~~","ex_env",0.363612527222234,0.0310049845308359,11.7275506736862,0,0.302843874200574,0.424381180243894
"114","comf_saf","~~","MAX_attitude",-0.219291157798446,0.0304661347145188,-7.19786608486116,6.11510841963536e-13,-0.279003684587049,-0.159578631009844
"115","comf_saf","~~","bike_attitude",-0.0437827114368876,0.0329720913052132,-1.32787183656637,0.184220450122364,-0.108406822890072,0.0208414000162966
"116","comf_saf","~~","car_attitude",0.209912670529114,0.0332620072198741,6.31088404080708,2.77446066121456e-10,0.144720334324649,0.275105006733578
"117","comf_saf","~~","escooter_attitude",0.0610339412850421,0.0326780751335217,1.86773367267377,0.0617992026452141,-0.00301390906075444,0.125081791630839
"118","ex_env","~~","MAX_attitude",0.104788119240161,0.032884751237709,3.18652613433791,0.0014399247806185,0.0403351911736922,0.169241047306629
"119","ex_env","~~","bike_attitude",0.346494312174422,0.0314659662674921,11.0117168889356,0,0.284822151551385,0.408166472797458
"120","ex_env","~~","car_attitude",-0.162166004790172,0.0352914825276205,-4.59504654312141,4.32652686477297e-06,-0.231336039505333,-0.0929959700750117
"121","ex_env","~~","escooter_attitude",0.185597115719094,0.0333731461774063,5.56127117091355,2.67816675503241e-08,0.120186951160587,0.251007280277601
"122","MAX_attitude","~~","bike_attitude",0.379841587408986,0.0280711599614107,13.5313819568252,0,0.324823124880358,0.434860049937613
"123","MAX_attitude","~~","car_attitude",-0.23381483961742,0.031790032868595,-7.35497319502312,1.90958360235527e-13,-0.296122159107211,-0.17150752012763
"124","MAX_attitude","~~","escooter_attitude",0.107678200495037,0.0313401926046093,3.43578617571101,0.000590837089962326,0.0462525517214542,0.16910384926862
"125","bike_attitude","~~","car_attitude",-0.232508381876631,0.0331623172983244,-7.01122239996113,2.36255459640233e-12,-0.297505329425236,-0.167511434328025
"126","bike_attitude","~~","escooter_attitude",0.229549449076493,0.0315411328482151,7.2777807373359,3.39284156325448e-13,0.167729964662398,0.291368933490588
"127","car_attitude","~~","escooter_attitude",0.16569284313044,0.0335920315696057,4.93250438834309,8.11819551582715e-07,0.0998536710864802,0.2315320151744
"128","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_am_ind_ala",1,0,NA,NA,1,1
"129","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_asian",-0.0275140969090329,0,NA,NA,-0.0275140969090329,-0.0275140969090329
"130","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_black",-0.00996754331742724,0,NA,NA,-0.00996754331742724,-0.00996754331742724
"131","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_hisp_lat",-0.0255963949226201,0,NA,NA,-0.0255963949226201,-0.0255963949226201
"132","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_more_than_one_race",-0.0272443887406627,0,NA,NA,-0.0272443887406627,-0.0272443887406627
"133","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_nat_haw_pac",-0.00549234148802381,0,NA,NA,-0.00549234148802381,-0.00549234148802381
"134","RECODED_Q63_am_ind_ala","~~","RECODED_Q63_other",-0.00754009944975629,0,NA,NA,-0.00754009944975629,-0.00754009944975629
"135","RECODED_Q63_am_ind_ala","~~","Q65_female",-0.0119784337479394,0,NA,NA,-0.0119784337479394,-0.0119784337479394
"136","RECODED_Q63_am_ind_ala","~~","Q65_nonbinary",0.0413260642775551,0,NA,NA,0.0413260642775551,0.0413260642775551
"137","RECODED_Q63_am_ind_ala","~~","Q65_other",-0.00549234148802381,0,NA,NA,-0.00549234148802381,-0.00549234148802381
"138","RECODED_Q63_am_ind_ala","~~","Q68_inc_2",-0.001790881176867,0,NA,NA,-0.001790881176867,-0.001790881176867
"139","RECODED_Q63_am_ind_ala","~~","Q68_inc_3",-0.0220008738728878,0,NA,NA,-0.0220008738728878,-0.0220008738728878
"140","RECODED_Q63_am_ind_ala","~~","Q68_inc_4",0.0321634192639472,0,NA,NA,0.0321634192639472,0.0321634192639472
"141","RECODED_Q63_am_ind_ala","~~","Q68_inc_5",-0.0116036462775251,0,NA,NA,-0.0116036462775251,-0.0116036462775251
"142","RECODED_Q63_am_ind_ala","~~","Q68_inc_6",-0.0122671695492445,0,NA,NA,-0.0122671695492445,-0.0122671695492445
"143","RECODED_Q63_am_ind_ala","~~","Q11",-0.0291962494338812,0,NA,NA,-0.0291962494338812,-0.0291962494338812
"144","RECODED_Q63_am_ind_ala","~~","Q64",0.0468107327220669,0,NA,NA,0.0468107327220669,0.0468107327220669
"145","RECODED_Q63_am_ind_ala","~~","Q66",-0.0252525959335532,0,NA,NA,-0.0252525959335532,-0.0252525959335532
"146","RECODED_Q63_am_ind_ala","~~","Q67",0.115087763226718,0,NA,NA,0.115087763226718,0.115087763226718
"147","RECODED_Q63_am_ind_ala","~~","Q69",-0.0225228754073105,0,NA,NA,-0.0225228754073105,-0.0225228754073105
"148","RECODED_Q63_am_ind_ala","~~","Q70",0.0688723662856845,0,NA,NA,0.0688723662856845,0.0688723662856845
"149","RECODED_Q63_am_ind_ala","~~","Q5",-0.0450420404886402,0,NA,NA,-0.0450420404886402,-0.0450420404886402
"150","RECODED_Q63_am_ind_ala","~~","Q7_4",0.113408934358596,0,NA,NA,0.113408934358596,0.113408934358596
"151","RECODED_Q63_am_ind_ala","~~","RECODED_Q6_activetransport",-0.00634871496869649,0,NA,NA,-0.00634871496869649,-0.00634871496869649
"152","RECODED_Q63_am_ind_ala","~~","RECODED_Q6_other",-0.0103515134283543,0,NA,NA,-0.0103515134283543,-0.0103515134283543
"153","RECODED_Q63_am_ind_ala","~~","RECODED_Q6_publictransit",-0.0322901737465005,0,NA,NA,-0.0322901737465005,-0.0322901737465005
"154","RECODED_Q63_am_ind_ala","~~","Q13",0.0445316130717509,0,NA,NA,0.0445316130717509,0.0445316130717509
"155","RECODED_Q63_am_ind_ala","~~","Q17",0.0145349109598825,0,NA,NA,0.0145349109598825,0.0145349109598825
"156","RECODED_Q63_am_ind_ala","~~","Q23",-0.0165775652261624,0,NA,NA,-0.0165775652261624,-0.0165775652261624
"157","RECODED_Q63_am_ind_ala","~~","Q30",-0.0073635744302187,0,NA,NA,-0.0073635744302187,-0.0073635744302187
"158","RECODED_Q63_asian","~~","RECODED_Q63_asian",1,0,NA,NA,1,1
"159","RECODED_Q63_asian","~~","RECODED_Q63_black",-0.0533999942342946,0,NA,NA,-0.0533999942342946,-0.0533999942342946
"160","RECODED_Q63_asian","~~","RECODED_Q63_hisp_lat",-0.13712981200662,0,NA,NA,-0.13712981200662,-0.13712981200662
"161","RECODED_Q63_asian","~~","RECODED_Q63_more_than_one_race",-0.145958753861105,0,NA,NA,-0.145958753861105,-0.145958753861105
"162","RECODED_Q63_asian","~~","RECODED_Q63_nat_haw_pac",-0.0294246028788718,0,NA,NA,-0.0294246028788718,-0.0294246028788718
"163","RECODED_Q63_asian","~~","RECODED_Q63_other",-0.0403952362503423,0,NA,NA,-0.0403952362503423,-0.0403952362503423
"164","RECODED_Q63_asian","~~","Q65_female",-0.025596894286992,0,NA,NA,-0.025596894286992,-0.025596894286992
"165","RECODED_Q63_asian","~~","Q65_nonbinary",-0.0739436359270097,0,NA,NA,-0.0739436359270097,-0.0739436359270097
"166","RECODED_Q63_asian","~~","Q65_other",-0.0294246028788718,0,NA,NA,-0.0294246028788718,-0.0294246028788718
"167","RECODED_Q63_asian","~~","Q68_inc_2",-0.0590943257379669,0,NA,NA,-0.0590943257379669,-0.0590943257379669
"168","RECODED_Q63_asian","~~","Q68_inc_3",-0.0478892301626423,0,NA,NA,-0.0478892301626423,-0.0478892301626423
"169","RECODED_Q63_asian","~~","Q68_inc_4",-0.0343789219550069,0,NA,NA,-0.0343789219550069,-0.0343789219550069
"170","RECODED_Q63_asian","~~","Q68_inc_5",-0.00686239575707944,0,NA,NA,-0.00686239575707944,-0.00686239575707944
"171","RECODED_Q63_asian","~~","Q68_inc_6",0.0261003314760783,0,NA,NA,0.0261003314760783,0.0261003314760783
"172","RECODED_Q63_asian","~~","Q11",-0.0861036954855064,0,NA,NA,-0.0861036954855064,-0.0861036954855064
"173","RECODED_Q63_asian","~~","Q64",-0.122872255653125,0,NA,NA,-0.122872255653125,-0.122872255653125
"174","RECODED_Q63_asian","~~","Q66",-0.107539335067713,0,NA,NA,-0.107539335067713,-0.107539335067713
"175","RECODED_Q63_asian","~~","Q67",-0.0637942210420051,0,NA,NA,-0.0637942210420051,-0.0637942210420051
"176","RECODED_Q63_asian","~~","Q69",-0.0307348375987243,0,NA,NA,-0.0307348375987243,-0.0307348375987243
"177","RECODED_Q63_asian","~~","Q70",-0.0662848715996042,0,NA,NA,-0.0662848715996042,-0.0662848715996042
"178","RECODED_Q63_asian","~~","Q5",0.0728958613838801,0,NA,NA,0.0728958613838801,0.0728958613838801
"179","RECODED_Q63_asian","~~","Q7_4",0.0587997254489566,0,NA,NA,0.0587997254489566,0.0587997254489566
"180","RECODED_Q63_asian","~~","RECODED_Q6_activetransport",-0.051989828149695,0,NA,NA,-0.051989828149695,-0.051989828149695
"181","RECODED_Q63_asian","~~","RECODED_Q6_other",-0.0400398252022433,0,NA,NA,-0.0400398252022433,-0.0400398252022433
"182","RECODED_Q63_asian","~~","RECODED_Q6_publictransit",0.105052340497544,0,NA,NA,0.105052340497544,0.105052340497544
"183","RECODED_Q63_asian","~~","Q13",-0.0960802597494131,0,NA,NA,-0.0960802597494131,-0.0960802597494131
"184","RECODED_Q63_asian","~~","Q17",-0.0112209392867372,0,NA,NA,-0.0112209392867372,-0.0112209392867372
"185","RECODED_Q63_asian","~~","Q23",0.0527840664696177,0,NA,NA,0.0527840664696177,0.0527840664696177
"186","RECODED_Q63_asian","~~","Q30",0.119261665854863,0,NA,NA,0.119261665854863,0.119261665854863
"187","RECODED_Q63_black","~~","RECODED_Q63_black",1,0,NA,NA,1,1
"188","RECODED_Q63_black","~~","RECODED_Q63_hisp_lat",-0.0496780739635289,0,NA,NA,-0.0496780739635289,-0.0496780739635289
"189","RECODED_Q63_black","~~","RECODED_Q63_more_than_one_race",-0.052876538396964,0,NA,NA,-0.052876538396964,-0.052876538396964
"190","RECODED_Q63_black","~~","RECODED_Q63_nat_haw_pac",-0.010659663108803,0,NA,NA,-0.010659663108803,-0.010659663108803
"191","RECODED_Q63_black","~~","RECODED_Q63_other",-0.0146339990178201,0,NA,NA,-0.0146339990178201,-0.0146339990178201
"192","RECODED_Q63_black","~~","Q65_female",0.012026613984477,0,NA,NA,0.012026613984477,0.012026613984477
"193","RECODED_Q63_black","~~","Q65_nonbinary",0.0020185312431305,0,NA,NA,0.0020185312431305,0.0020185312431305
"194","RECODED_Q63_black","~~","Q65_other",-0.010659663108803,0,NA,NA,-0.010659663108803,-0.010659663108803
"195","RECODED_Q63_black","~~","Q68_inc_2",0.0305980870960651,0,NA,NA,0.0305980870960651,0.0305980870960651
"196","RECODED_Q63_black","~~","Q68_inc_3",-0.00456503768744527,0,NA,NA,-0.00456503768744527,-0.00456503768744527
"197","RECODED_Q63_black","~~","Q68_inc_4",-0.00587762312883336,0,NA,NA,-0.00587762312883336,-0.00587762312883336
"198","RECODED_Q63_black","~~","Q68_inc_5",0.0113840519335116,0,NA,NA,0.0113840519335116,0.0113840519335116
"199","RECODED_Q63_black","~~","Q68_inc_6",-0.0238084057552953,0,NA,NA,-0.0238084057552953,-0.0238084057552953
"200","RECODED_Q63_black","~~","Q11",-0.0348387554885072,0,NA,NA,-0.0348387554885072,-0.0348387554885072
"201","RECODED_Q63_black","~~","Q64",-0.0106071248092447,0,NA,NA,-0.0106071248092447,-0.0106071248092447
"202","RECODED_Q63_black","~~","Q66",-0.0224556203568882,0,NA,NA,-0.0224556203568882,-0.0224556203568882
"203","RECODED_Q63_black","~~","Q67",0.012295858827673,0,NA,NA,0.012295858827673,0.012295858827673
"204","RECODED_Q63_black","~~","Q69",0.0131985728662502,0,NA,NA,0.0131985728662502,0.0131985728662502
"205","RECODED_Q63_black","~~","Q70",0.015333523770567,0,NA,NA,0.015333523770567,0.015333523770567
"206","RECODED_Q63_black","~~","Q5",0.0101579889990563,0,NA,NA,0.0101579889990563,0.0101579889990563
"207","RECODED_Q63_black","~~","Q7_4",-0.0246603292334154,0,NA,NA,-0.0246603292334154,-0.0246603292334154
"208","RECODED_Q63_black","~~","RECODED_Q6_activetransport",-0.00831395152664247,0,NA,NA,-0.00831395152664247,-0.00831395152664247
"209","RECODED_Q63_black","~~","RECODED_Q6_other",0.0177171330312177,0,NA,NA,0.0177171330312177,0.0177171330312177
"210","RECODED_Q63_black","~~","RECODED_Q6_publictransit",0.0504614572694797,0,NA,NA,0.0504614572694797,0.0504614572694797
"211","RECODED_Q63_black","~~","Q13",-0.0464681411020141,0,NA,NA,-0.0464681411020141,-0.0464681411020141
"212","RECODED_Q63_black","~~","Q17",-0.0133407554024793,0,NA,NA,-0.0133407554024793,-0.0133407554024793
"213","RECODED_Q63_black","~~","Q23",0.00867717261991519,0,NA,NA,0.00867717261991519,0.00867717261991519
"214","RECODED_Q63_black","~~","Q30",0.100647295248328,0,NA,NA,0.100647295248328,0.100647295248328
"215","RECODED_Q63_hisp_lat","~~","RECODED_Q63_hisp_lat",1,0,NA,NA,1,1
"216","RECODED_Q63_hisp_lat","~~","RECODED_Q63_more_than_one_race",-0.135785590877083,0,NA,NA,-0.135785590877083,-0.135785590877083
"217","RECODED_Q63_hisp_lat","~~","RECODED_Q63_nat_haw_pac",-0.0273737407489322,0,NA,NA,-0.0273737407489322,-0.0273737407489322
